1.042636993905140752e+00
7.952539036599209910e-01
2.137692672173888697e-01
9.130000000000000000e+02
,0
mse_avg,457.19154972071954
mse_std,0.0
smse_avg,1.0108724471218804
smse_std,0.0
models_avg,199.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,99.0
models_std,0.0
,0
mse_avg,233.96429876582638
mse_std,0.0
smse_avg,1.0106868382849454
smse_std,0.0
models_avg,95.0
models_std,0.0
